Order ID,Order Date,Customer ID,Product Name,Category,Sub-Category,Region,Country,City,Quantity,Unit Price,Discount (%),Total Sales,Profit,Shipping Cost,Order Priority,Sales Rep,Warehouse Code
O-100418,2024-12-13,C-9820,Care Pro,Electronics,Laptops,North America,Canada,Jenniferstad,5,573.49,,2867.45,,,,,
O-100419,2025-05-04,C-5507,Believe Mini,Electronics,Phones,North America,USA,Alexandrastad,2,342.36,,684.72,,23.72,,,
O-100420,2024-09-01,C-1852,Democrat X,Furniture,Chairs,Europe,France,Gallegosberg,18,635.37,,11436.66,,,,,
O-100421,2025-01-22,C-8673,Quality Mini,Furniture,Tables,Europe,Germany,Batesfurt,14,642.08,,8989.12,,,,,
O-100422,2024-11-25,C-5193,Administration Plus,Apparel,Shoes,Europe,UK,Davidtown,8,55.48,,443.84,63.81,,,,W1
O-100423,2024-10-13,C-4177,Partner X,Furniture,Sofas,Asia,Japan,New Garrett,5,379.49,0.28,1366.16,,,,,W2
O-100424,2025-05-15,C-7678,Tv Plus,Furniture,Chairs,North America,USA,Alexischester,4,23.57,,94.28,,,,Cynthia Perry,
O-100425,2024-09-23,C-4025,Across X,Apparel,Shoes,Europe,France,West Michael,5,124.8,,624.0,,,,Sean Buchanan,W2
O-100426,2025-02-17,C-9396,It Pro,Apparel,Jackets,Europe,Germany,Woodshire,2,129.4,,258.8,,,,,
O-100427,2024-10-28,C-8762,Important Pro,Apparel,Jackets,North America,Canada,Christinaland,14,348.06,,4872.84,,,,,
O-100428,2024-07-27,C-2691,Role X,Electronics,Tablets,Asia,India,Claytonhaven,18,828.1,,14905.8,,,,,
O-100429,2025-02-14,C-8013,Institution Mini,Electronics,Phones,Europe,UK,Port Jessicaview,12,901.3,,10815.6,,,,,
O-100430,2025-02-11,C-8810,Table Mini,Apparel,Shirts,North America,USA,Jamesmouth,7,845.48,0.11,5267.34,,,,,
O-100431,2024-11-30,C-8932,How Plus,Furniture,Chairs,Asia,India,Traviston,5,985.0,,4925.0,,,,,
O-100432,2024-07-28,C-8508,Watch Pro,Furniture,Chairs,North America,Canada,Lake Michael,2,667.72,,1335.44,,,,,
O-100433,2025-05-25,C-6373,Produce Mini,Electronics,Phones,Europe,UK,Victoriamouth,9,913.72,,8223.48,1875.31,,,,
O-100434,2024-09-21,C-3091,Price Plus,Furniture,Chairs,North America,USA,New Cynthiaside,7,15.58,,109.06,,,,,
O-100435,2025-05-13,C-4307,None Pro,Apparel,Shoes,Asia,India,South Keith,10,17.28,,172.8,,,,,
O-100436,2025-05-30,C-3599,Strategy Mini,Electronics,Laptops,North America,Canada,North Justinland,16,942.63,,15082.08,,,,,
O-100437,2024-08-07,C-4133,Usually Plus,Apparel,Jackets,Europe,France,New Kathleentown,13,262.58,,3413.54,,,,,
O-100438,2025-02-06,C-7458,Huge Mini,Electronics,Phones,North America,Canada,Schaeferfort,4,156.56,,626.24,,19.39,,,
O-100439,2025-04-07,C-2001,Radio Plus,Furniture,Tables,Europe,Germany,New Catherinefurt,6,748.95,,4493.7,,,,,
O-100440,2025-06-03,C-9476,Country Pro,Furniture,Sofas,Asia,China,Westhaven,8,120.91,,967.28,,47.12,,,
O-100441,2025-04-01,C-2456,Compare Mini,Electronics,Tablets,North America,Canada,Lake Patrick,3,100.04,0.04,288.12,,,,,W1
O-100442,2025-04-20,C-4905,Street Plus,Furniture,Chairs,Asia,India,South Laura,17,955.25,,16239.25,,,High,,
O-100443,2025-05-25,C-8587,Project Plus,Furniture,Chairs,Asia,India,Port John,14,537.83,0.21,5948.4,,,,Daniel Harris,
O-100444,2025-05-06,C-2061,Turn Mini,Apparel,Jackets,North America,USA,West Cassandraville,2,205.76,,411.52,99.25,,,,
O-100445,2025-01-11,C-5404,Physical Mini,Furniture,Sofas,North America,USA,South Sherifurt,20,299.84,,5996.8,,,,,
O-100446,2024-11-11,C-3599,Stand X,Electronics,Phones,North America,USA,Wernerbury,12,866.03,,10392.36,,,,,
O-100447,2025-07-04,C-1059,Old Mini,Furniture,Chairs,Europe,France,Abigailchester,13,754.07,,9802.91,,15.71,,,W2
O-100448,2025-06-14,C-6508,History Plus,Electronics,Laptops,North America,USA,North Austin,18,82.11,0.22,1152.82,,,,,W1
O-100449,2025-02-19,C-6828,Nature Mini,Apparel,Shoes,North America,Canada,Powellland,15,14.01,,210.15,43.18,,,,
O-100450,2024-12-21,C-8371,Tree Pro,Furniture,Tables,North America,Canada,East Kylefort,12,169.64,,2035.68,,,,,
O-100451,2025-04-17,C-6477,Ago X,Apparel,Jackets,Asia,China,Port Penny,7,146.18,0.01,1013.03,164.43,,,,
O-100452,2024-09-30,C-7986,Themselves Mini,Electronics,Tablets,North America,USA,Aprilport,17,194.15,0.15,2805.47,,,,,W2
O-100453,2025-05-12,C-6026,Admit Pro,Apparel,Shoes,Europe,Germany,Port Jamesville,1,544.75,,544.75,,,,Hailey Alvarado,
O-100454,2025-05-13,C-5999,Newspaper Plus,Electronics,Laptops,Asia,China,Hebertburgh,15,139.1,,2086.5,,,,,
O-100455,2025-04-25,C-5942,Team Plus,Apparel,Shirts,North America,Canada,Port Justin,18,532.71,,9588.78,,6.91,,,
O-100456,2024-08-07,C-9774,Wonder Pro,Electronics,Laptops,Asia,China,Lake Cheyenne,2,615.84,,1231.68,,,,Amanda Clark,
O-100457,2025-07-15,C-9722,Save Mini,Furniture,Chairs,Asia,Japan,Torrestown,19,501.28,,9524.32,,,,,
O-100458,2025-01-22,C-5327,Exactly X,Apparel,Shoes,North America,Canada,New Michael,13,548.76,,7133.88,1096.51,,,,
O-100459,2025-06-26,C-6406,Social X,Apparel,Shoes,North America,Canada,East Mary,17,456.48,0.04,7449.75,,,,Shannon Bell,
O-100460,2024-11-14,C-5578,Score Mini,Electronics,Tablets,Europe,Germany,Paulburgh,9,143.05,,1287.45,,,,,
O-100461,2024-11-23,C-2373,Hour Plus,Electronics,Tablets,Europe,UK,Lake Jimmyshire,15,932.75,,13991.25,,,,,
O-100462,2025-06-21,C-9803,Turn Plus,Apparel,Shoes,Europe,France,Juanberg,8,82.84,,662.72,,33.42,,,
O-100463,2025-07-11,C-4255,Around Mini,Apparel,Shirts,Asia,China,Port Tiffanyview,20,932.7,,18654.0,,,,,
O-100464,2025-02-22,C-6047,Situation Mini,Furniture,Tables,Europe,Germany,Markfurt,15,305.92,,4588.8,,,High,,W1
O-100465,2025-01-10,C-9077,City Pro,Apparel,Jackets,Europe,Germany,Rileybury,5,525.11,,2625.55,,,High,,
O-100466,2025-01-13,C-2369,Happy Plus,Electronics,Tablets,Asia,China,Jacksonmouth,5,875.65,,4378.25,,,,Kaitlyn Sanchez,
O-100467,2024-11-11,C-9710,Benefit X,Furniture,Tables,Europe,France,New Markberg,16,439.43,,7030.88,,,,,
O-100468,2024-12-15,C-6303,Upon Pro,Furniture,Chairs,North America,USA,New Adam,10,619.94,0.02,6075.41,,,,,
O-100469,2024-08-16,C-3317,Trial X,Electronics,Laptops,Asia,China,Salazarmouth,8,319.45,,2555.6,,,,,
O-100470,2025-04-05,C-2240,General Mini,Apparel,Shirts,Asia,India,Fuentesshire,3,68.7,,206.1,29.15,5.38,,,
O-100471,2024-08-11,C-5759,Project Plus,Furniture,Sofas,Asia,China,North Mark,6,611.5,,3669.0,,35.96,,,W1
O-100472,2025-03-08,C-1974,Man Pro,Apparel,Shirts,North America,Canada,Port Veronicaside,11,169.14,,1860.54,,,,,
O-100473,2025-06-03,C-8132,Close Mini,Furniture,Tables,Asia,Japan,Martintown,10,494.59,,4945.9,,,,,
O-100474,2025-04-23,C-2535,Size Mini,Furniture,Sofas,Europe,Germany,West Rodneyton,9,751.62,,6764.58,,,,,
O-100475,2024-09-30,C-7251,Surface Mini,Furniture,Sofas,Asia,Japan,Jenningsshire,12,741.21,,8894.52,,,,Betty Torres,
O-100476,2025-07-07,C-3312,Save Mini,Apparel,Shirts,Asia,Japan,North Matthewmouth,15,235.04,,3525.6,,,,,
O-100477,2024-12-22,C-8454,Agreement X,Apparel,Jackets,Asia,Japan,Terrychester,15,576.81,,8652.15,,,,,
O-100478,2024-08-25,C-6649,Risk Plus,Apparel,Shirts,Europe,UK,New Jose,4,731.09,,2924.36,,,,,W4
O-100479,2025-05-24,C-1510,By X,Electronics,Phones,Asia,Japan,New Jillchester,8,846.09,,6768.72,759.93,,,,
O-100480,2024-11-07,C-5744,In X,Electronics,Tablets,Europe,Germany,Sextonchester,14,855.0,,11970.0,,,,Kelly Burns,
O-100481,2024-08-13,C-1621,Do X,Furniture,Tables,North America,Canada,North Juan,15,328.32,0.01,4875.55,,,,,
O-100482,2025-04-28,C-1266,Child Pro,Apparel,Jackets,North America,Canada,North Kylefurt,1,489.94,,489.94,,,,,
O-100483,2024-12-31,C-5684,Color Pro,Electronics,Laptops,Asia,China,Mccannmouth,1,694.83,,694.83,,,,,
O-100484,2025-04-09,C-9073,Answer Pro,Furniture,Chairs,Asia,China,Santiagochester,8,322.41,,2579.28,,,,,W1
O-100485,2025-03-06,C-9323,Single Pro,Furniture,Sofas,Europe,Germany,Harperborough,7,386.68,,2706.76,,32.37,,Connie Mcgee,
O-100486,2024-10-17,C-4209,Exist Plus,Furniture,Tables,Europe,UK,East Kellystad,16,337.57,,5401.12,,,Low,,
O-100487,2025-07-18,C-1430,See Plus,Apparel,Shirts,Europe,UK,Veronicamouth,15,561.08,,8416.2,,,,,
O-100488,2025-01-28,C-8964,Herself Plus,Apparel,Jackets,Europe,France,Port Jeffreymouth,15,428.45,,6426.75,,,,,W1
O-100489,2024-09-21,C-7230,Door X,Furniture,Sofas,Europe,Germany,Robertborough,15,316.89,,4753.35,,8.15,,,
O-100490,2024-08-20,C-6444,Sound Plus,Apparel,Shirts,Europe,UK,Robertmouth,12,309.74,0.07,3456.7,471.0,,,Miss Sarah York,
O-100491,2025-04-08,C-5879,Fly X,Electronics,Phones,Asia,China,Chasetown,20,234.97,0.09,4276.45,,13.02,,,
O-100492,2024-12-12,C-4853,Yes X,Apparel,Jackets,Europe,UK,Port Mary,11,480.49,0.11,4704.0,,,,,
O-100493,2025-04-17,C-9372,Paper X,Electronics,Tablets,Asia,Japan,Diazmouth,5,33.6,0.25,126.0,,,,,W3
O-100494,2024-10-07,C-5789,Oil Mini,Furniture,Sofas,Europe,France,Kelleyland,19,760.4,,14447.6,,,Low,,
O-100495,2025-07-02,C-9155,Dog Pro,Furniture,Sofas,North America,USA,Vasquezshire,4,178.92,,715.68,,,,,
O-100496,2024-12-19,C-3104,Within Mini,Apparel,Jackets,North America,Canada,Danielfort,10,379.36,,3793.6,449.51,,,Kimberly Boyle,W4
O-100497,2024-11-19,C-5427,Paper Plus,Furniture,Tables,Asia,India,Port David,8,159.33,,1274.64,360.09,,Medium,Holly Shaffer,
O-100498,2024-10-10,C-1086,Become Pro,Furniture,Chairs,Asia,India,Williamshaven,3,400.59,,1201.77,,,Medium,,
O-100499,2024-12-19,C-2597,Option X,Electronics,Phones,North America,Canada,New Kathleenbury,15,239.04,,3585.6,1041.47,20.11,,,
O-100500,2025-05-28,C-3073,May Mini,Electronics,Phones,Asia,China,East Heatherchester,14,728.13,,10193.82,1512.6,,,,
O-100501,2025-07-20,C-2842,Right Plus,Electronics,Tablets,Europe,UK,North Jonathan,15,175.59,0.16,2212.43,,,,Christopher Bauer,
O-100502,2025-06-20,C-6040,Stock X,Furniture,Chairs,North America,Canada,South Karenport,6,685.96,,4115.76,,,,,
O-100503,2024-12-09,C-3989,Road Plus,Electronics,Tablets,Europe,Germany,Rossview,18,957.68,,17238.24,5163.12,24.35,,,W1
O-100504,2024-11-02,C-4188,Week Plus,Apparel,Jackets,North America,Canada,North Patrick,16,670.79,,10732.64,,,,,
O-100505,2025-03-15,C-5083,Able Plus,Furniture,Chairs,North America,Canada,Michaelton,4,736.86,,2947.44,815.19,,,,
O-100506,2024-09-30,C-9530,Mind Mini,Electronics,Tablets,North America,USA,Amandamouth,11,512.33,,5635.63,,,Medium,Samantha Smith,
O-100507,2025-03-08,C-3391,Husband X,Apparel,Shoes,Europe,UK,South Jessicaside,14,935.59,,13098.26,,,,,
O-100508,2024-12-04,C-4740,Trade Pro,Furniture,Sofas,Asia,China,Sarahton,3,734.32,,2202.96,,,,,W4
O-100509,2025-05-13,C-6670,Finally Plus,Electronics,Laptops,Asia,Japan,Kennethton,20,420.51,,8410.2,,,,,
O-100510,2025-01-06,C-7662,Make Mini,Electronics,Phones,Europe,France,Graystad,13,967.28,,12574.64,2074.44,,,Phillip Downs,
O-100511,2024-08-23,C-3916,Case Plus,Electronics,Tablets,Europe,UK,New Nichole,6,242.8,0.28,1048.9,,,Medium,,
O-100512,2025-02-07,C-9067,Include Pro,Apparel,Shirts,Asia,Japan,Lake Dana,7,847.38,,5931.66,,,,,
O-100513,2024-09-20,C-2432,Simple Plus,Apparel,Jackets,North America,USA,Lake Sallyport,6,507.44,,3044.64,,,,,
O-100514,2025-01-03,C-9307,Name X,Apparel,Shirts,Europe,Germany,Wrightborough,10,520.04,,5200.4,1033.84,10.45,,,
O-100515,2025-07-09,C-2714,Turn Mini,Furniture,Chairs,Asia,Japan,Brownside,3,774.84,,2324.52,664.69,,High,Courtney Khan,
O-100516,2025-05-11,C-7747,Picture Pro,Furniture,Sofas,Europe,France,Benjaminfurt,20,646.09,,12921.8,,34.56,,,
O-100517,2024-09-01,C-8840,Lawyer Pro,Furniture,Chairs,Europe,France,North Laura,3,463.09,,1389.27,,,,,
O-100518,2025-07-23,C-5953,Whole Pro,Electronics,Tablets,Asia,India,Wendyville,10,83.42,,834.2,,,Medium,,W2
O-100519,2024-08-12,C-4318,Approach Pro,Apparel,Shoes,Europe,France,Deannashire,6,823.43,,4940.58,,,,,W4
O-100520,2025-07-10,C-4985,Remain X,Furniture,Sofas,Europe,UK,North Maryport,9,785.4,,7068.6,,,,,
O-100521,2024-10-02,C-7362,Laugh Pro,Apparel,Shoes,North America,Canada,Andreastad,16,484.82,0.22,6050.55,1215.02,46.29,,Travis Buchanan,
O-100522,2024-08-05,C-2089,Campaign Mini,Apparel,Jackets,Europe,France,East Warrenside,2,601.76,,1203.52,,,,,
O-100523,2024-09-02,C-2819,Game Pro,Apparel,Jackets,Asia,China,Melissaview,17,995.83,,16929.11,3241.99,,Low,,
O-100524,2024-12-19,C-8175,Fast X,Furniture,Tables,Asia,China,North Erin,8,766.94,,6135.52,734.44,,,,
O-100525,2024-10-16,C-5965,Democrat Mini,Apparel,Shirts,Asia,China,Lake Courtneychester,17,152.15,,2586.55,,,Low,Christopher Carr,W4
O-100526,2024-10-08,C-4397,Class X,Electronics,Tablets,Europe,Germany,West Jenniferfort,6,306.36,,1838.16,,,,Julie Young,
O-100527,2024-11-29,C-2015,It X,Electronics,Tablets,Europe,UK,Oliviaton,8,616.91,,4935.28,,,,,
O-100528,2025-06-25,C-6196,Company Plus,Apparel,Shoes,Europe,Germany,Pattersonside,18,170.46,,3068.28,,23.42,,,
O-100529,2025-06-25,C-9286,Relationship Plus,Electronics,Laptops,North America,USA,New Georgefort,9,194.96,,1754.64,,,,,
O-100530,2024-11-02,C-9499,Senior Pro,Electronics,Tablets,Asia,China,Christinaland,6,21.88,,131.28,,,,,
O-100531,2024-12-18,C-8876,Social Plus,Apparel,Shoes,Asia,China,New Chad,10,814.8,,8148.0,,,,Lauren Dixon,W4
O-100532,2024-09-22,C-1690,Grow X,Apparel,Shoes,Asia,Japan,Manninghaven,3,154.83,,464.49,,,,,
O-100533,2025-02-06,C-4722,Each Plus,Electronics,Laptops,Asia,China,West Vanessamouth,7,180.82,0.1,1139.17,,,,,
O-100534,2025-05-21,C-7774,Difficult Mini,Electronics,Phones,North America,USA,New Hannahview,6,557.44,0.11,2976.73,,,,,
O-100535,2025-07-06,C-8472,Vote Plus,Electronics,Tablets,Asia,China,Parkerberg,20,710.24,,14204.8,,,,,
O-100536,2025-03-10,C-9160,Ask X,Electronics,Tablets,North America,USA,Thomasshire,13,152.17,,1978.21,,,,,W3
O-100537,2025-07-01,C-3364,Source Mini,Apparel,Jackets,North America,Canada,Terrenceburgh,16,231.66,,3706.56,,24.3,,,
O-100538,2025-03-09,C-5381,Owner Mini,Apparel,Shirts,North America,USA,Lake Alyssachester,10,945.44,,9454.4,,,,,
O-100539,2025-06-05,C-6759,Morning Plus,Electronics,Phones,North America,USA,Natalieville,11,753.61,,8289.71,,,,,
O-100540,2024-12-15,C-2847,Third X,Electronics,Phones,Europe,UK,Port Marieview,2,227.9,,455.8,123.1,,High,,
O-100541,2024-12-13,C-4898,Hard Pro,Apparel,Shoes,North America,Canada,North Ruthtown,5,233.78,,1168.9,,38.78,,,
O-100542,2024-11-09,C-8050,The Mini,Electronics,Tablets,Asia,China,West Charles,11,254.52,,2799.72,,,High,,W2
O-100543,2025-03-16,C-2622,Crime Pro,Electronics,Tablets,North America,Canada,Brooksville,19,297.86,,5659.34,826.25,,Low,,
O-100544,2025-01-05,C-5528,Black Mini,Electronics,Laptops,North America,USA,Lake Henrybury,10,794.87,,7948.7,,18.42,,,
O-100545,2025-06-06,C-1283,Away Pro,Apparel,Jackets,Europe,Germany,Johnsonburgh,14,503.11,,7043.54,,,,,W1
O-100546,2025-01-01,C-6170,Free X,Electronics,Phones,Asia,China,Port Eddieburgh,10,345.01,,3450.1,983.65,,,,
O-100547,2025-03-10,C-3200,Want Pro,Furniture,Sofas,Asia,China,Moorefort,16,41.91,,670.56,,,Low,Paul Park,
O-100548,2025-04-18,C-1260,Design Mini,Apparel,Shirts,Asia,China,South William,2,927.89,,1855.78,,,,,
O-100549,2025-06-14,C-8024,Audience Pro,Furniture,Chairs,North America,USA,West Jennifer,8,537.03,0.15,3651.8,,,,,
O-100550,2025-02-05,C-3645,Stay X,Furniture,Chairs,Europe,France,Susanberg,12,124.0,,1488.0,,,,,
O-100551,2025-07-06,C-4421,Fire Plus,Furniture,Tables,Asia,Japan,South Josephborough,10,33.09,,330.9,,,,Sharon Little,W4
O-100552,2024-08-01,C-4112,They Mini,Furniture,Sofas,North America,Canada,North Melissaburgh,9,207.63,0.17,1551.0,,,,Alyssa Gomez,
O-100553,2025-02-23,C-7427,Design Pro,Furniture,Tables,North America,USA,North Valerieborough,5,49.62,,248.1,,,,,
O-100554,2025-04-11,C-7799,Heart X,Apparel,Jackets,Asia,India,South Jeanne,19,602.89,,11454.91,,,,,
O-100555,2025-04-19,C-2229,Power Mini,Furniture,Chairs,North America,Canada,Palmerside,2,815.71,,1631.42,,,,,
O-100556,2025-04-03,C-3412,Step Pro,Furniture,Tables,North America,Canada,Port Josephfort,12,791.53,,9498.36,,,,,W2
O-100557,2025-02-28,C-2338,Change Mini,Apparel,Shirts,Europe,Germany,Russoburgh,8,438.77,,3510.16,,10.04,,Shannon Henderson,
O-100558,2024-12-06,C-8411,Wait Mini,Electronics,Tablets,Europe,UK,New Jamesville,18,618.17,,11127.06,,,,,
O-100559,2025-04-27,C-5215,Bit Pro,Apparel,Shoes,Asia,Japan,Lawsonfurt,7,483.98,,3387.86,,,,Melissa James,
O-100560,2025-03-10,C-1696,Sign X,Furniture,Sofas,Asia,Japan,Port Allisonhaven,12,788.73,,9464.76,,,,,
O-100561,2024-10-08,C-6580,Role Pro,Electronics,Laptops,Europe,France,Hartview,6,793.64,,4761.84,954.23,,,,W3
O-100562,2025-04-21,C-4633,Particularly Mini,Furniture,Tables,Asia,China,New Shannon,15,665.21,,9978.15,,,,,
O-100563,2024-09-17,C-6071,Form Pro,Electronics,Phones,Europe,Germany,New Patrick,12,866.44,,10397.28,,,,,
O-100564,2024-08-31,C-4405,Off Mini,Electronics,Laptops,Asia,China,South Travisstad,7,23.05,0.23,124.24,34.68,,,,
O-100565,2025-06-18,C-8634,Maybe Mini,Electronics,Tablets,Europe,Germany,West Tiffany,3,696.06,0.17,1733.19,,,,,
O-100566,2025-01-04,C-3422,Letter X,Apparel,Jackets,North America,USA,West Derek,8,640.22,0.1,4609.58,901.04,19.6,,,
O-100567,2024-09-09,C-4097,Green Pro,Apparel,Shirts,Asia,China,Colleenside,2,414.7,,829.4,,,Medium,Tara Johnson,
O-100568,2024-12-07,C-5901,Thing Mini,Furniture,Sofas,North America,USA,New Dianeville,14,201.54,,2821.56,,,,,
O-100569,2025-02-06,C-8300,Number Plus,Electronics,Phones,North America,USA,West Kristin,4,180.49,,721.96,,46.08,,,
O-100570,2025-05-11,C-4902,Support Pro,Electronics,Laptops,North America,USA,Jamesberg,1,228.28,,228.28,,,Medium,,
O-100571,2025-05-14,C-2181,Something Pro,Apparel,Jackets,Asia,India,New Deanmouth,14,646.54,,9051.56,,,,,
O-100572,2025-02-22,C-2651,Small Plus,Electronics,Phones,North America,Canada,Franklinview,8,754.88,,6039.04,,47.82,Low,,
O-100573,2024-07-27,C-6412,Probably Mini,Furniture,Sofas,Europe,UK,Samuelview,19,644.88,,12252.72,,,,,
O-100574,2025-06-26,C-9606,Image Mini,Furniture,Tables,North America,USA,Joshuatown,6,579.03,,3474.18,,,,,
O-100575,2024-08-31,C-5700,Cause Plus,Furniture,Sofas,Asia,Japan,South Melindaborough,16,84.43,,1350.88,,,,,
O-100576,2024-08-20,C-1612,Wall X,Furniture,Sofas,North America,USA,Alisonside,4,227.74,,910.96,,,,,
O-100577,2025-06-07,C-2908,Benefit X,Electronics,Laptops,Europe,UK,Lake Katherinebury,16,313.32,,5013.12,,,,,
O-100578,2024-08-13,C-5746,Least Pro,Electronics,Laptops,North America,USA,Cookmouth,10,452.16,,4521.6,,,Low,,
O-100579,2025-04-30,C-2354,Plant Mini,Apparel,Jackets,North America,USA,Robinsonshire,6,781.97,,4691.82,,,,,
O-100580,2025-05-04,C-2584,Other Mini,Furniture,Chairs,North America,Canada,Reedton,4,397.23,0.26,1175.8,,,Low,,
O-100581,2025-02-20,C-5708,Cup Mini,Electronics,Tablets,Europe,France,Johnsonborough,14,352.54,,4935.56,,,,,
O-100582,2025-05-18,C-8733,Sure Mini,Apparel,Shirts,Asia,Japan,Port Andrew,5,194.27,,971.35,,,,Meagan Davis,
O-100583,2025-04-26,C-3720,Individual Plus,Apparel,Shirts,North America,Canada,Lake Jodi,14,811.85,,11365.9,,,,,
O-100584,2025-01-13,C-2219,Season Plus,Furniture,Tables,Europe,Germany,New Katherine,2,339.7,,679.4,,,,,
O-100585,2025-01-07,C-6986,Ahead Pro,Electronics,Tablets,Europe,Germany,New Krystal,3,815.84,,2447.52,,36.26,,,
O-100586,2024-08-31,C-9973,Point Pro,Apparel,Shoes,Asia,China,Port Jasonton,11,889.25,,9781.75,2309.55,,,,
O-100587,2024-10-29,C-2524,Also X,Furniture,Tables,Asia,Japan,Trevorton,9,14.64,,131.76,,,,,
O-100588,2025-01-31,C-9542,Memory X,Furniture,Tables,Asia,Japan,Kellymouth,17,408.27,,6940.59,,,,,
O-100589,2025-06-14,C-6030,Including Mini,Electronics,Tablets,Europe,France,Burnetttown,18,303.08,,5455.44,,,,,
O-100590,2025-07-05,C-8653,Medical Plus,Electronics,Tablets,Asia,Japan,Port Jacobport,13,821.3,,10676.9,,,,Nicholas Hayes,
O-100591,2024-11-19,C-7653,North Plus,Furniture,Chairs,Asia,Japan,Randyland,17,245.82,,4178.94,,,,,
O-100592,2024-08-14,C-1543,Ever Mini,Apparel,Shoes,Asia,China,Sarahchester,7,201.76,,1412.32,,24.11,,,W1
O-100593,2025-02-04,C-6555,Food Mini,Electronics,Tablets,Europe,UK,Bellbury,5,850.08,,4250.4,,,,Jacob Fisher,
O-100594,2025-07-08,C-3953,Collection X,Furniture,Chairs,Asia,China,Port Kevin,15,729.2,,10938.0,,,Medium,,
O-100595,2024-09-27,C-6947,As Mini,Furniture,Tables,Europe,Germany,Gutierrezfurt,12,822.03,,9864.36,2500.78,,,,
O-100596,2025-06-12,C-7113,Try Pro,Electronics,Tablets,Europe,UK,Lake Alec,16,199.05,,3184.8,,,,,
O-100597,2025-02-24,C-6995,Good Mini,Apparel,Shirts,North America,USA,Arnoldland,19,269.05,0.2,4089.56,,,,,
O-100598,2024-08-15,C-9614,Field X,Electronics,Laptops,Asia,India,Nelsonburgh,9,766.95,,6902.55,,,,,
O-100599,2025-03-05,C-5885,Than X,Apparel,Shirts,North America,USA,North Amberside,10,434.14,,4341.4,,,,,
O-100600,2024-11-15,C-4017,The Plus,Electronics,Tablets,North America,Canada,New Olivia,9,320.64,,2885.76,511.83,,,,
O-100601,2025-06-28,C-7848,Rather Pro,Electronics,Laptops,Asia,Japan,West Paula,2,500.37,,1000.74,,,,,
O-100602,2024-09-19,C-7713,Should Mini,Furniture,Sofas,Europe,UK,Michaelfort,19,68.39,,1299.41,138.33,,,,
O-100603,2025-04-19,C-4016,Be X,Electronics,Phones,Asia,India,West Christine,15,878.6,,13179.0,,,Medium,,
O-100604,2025-03-29,C-3512,List Mini,Furniture,Tables,Asia,Japan,Port Kimtown,7,702.58,,4918.06,1314.1,,,,
O-100605,2025-05-16,C-3518,Unit Plus,Apparel,Shirts,Europe,Germany,Mathewshire,8,48.49,,387.92,,,Medium,,
O-100606,2025-07-25,C-3470,Each Plus,Apparel,Shirts,North America,USA,Port Chelsey,4,52.49,,209.96,,,,,
O-100607,2025-04-13,C-2669,Physical Pro,Apparel,Jackets,North America,Canada,Ryanbury,10,534.58,,5345.8,,,,Abigail Murphy,
O-100608,2024-10-14,C-1379,Conference X,Electronics,Laptops,North America,Canada,Port Theresa,6,672.12,,4032.72,806.61,,,,W4
O-100609,2025-04-06,C-1155,Pattern Pro,Furniture,Chairs,Europe,UK,Williamchester,4,257.87,,1031.48,,,,,
O-100610,2024-12-20,C-2312,Prevent Mini,Electronics,Tablets,Europe,UK,West Sophiaborough,16,868.17,,13890.72,,,,,
O-100611,2024-10-11,C-8224,In Plus,Apparel,Shirts,Asia,Japan,Alexland,17,36.61,,622.37,85.42,24.55,,Michael Joseph,
O-100612,2024-09-06,C-1151,Win Plus,Electronics,Laptops,Europe,France,Stevensonton,10,284.25,,2842.5,,,,,W2
O-100613,2024-12-08,C-7534,High X,Electronics,Laptops,Europe,Germany,Jessicaton,6,392.59,,2355.54,,,,,
O-100614,2025-03-01,C-8661,Fear Pro,Electronics,Phones,North America,USA,New Tammy,16,912.15,,14594.4,2412.99,24.24,Medium,,
O-100615,2024-08-09,C-8173,Age Pro,Apparel,Shoes,Europe,UK,Feliciafurt,3,774.1,,2322.3,,,Medium,,
O-100616,2025-04-14,C-2168,Certainly Pro,Furniture,Chairs,North America,USA,Jamieton,7,139.12,,973.84,,,,,
O-100617,2025-07-19,C-9192,Run Plus,Apparel,Shoes,Asia,Japan,South Christopher,14,352.17,,4930.38,,,,Michael Flynn,W3
O-100618,2025-04-21,C-3282,Subject Mini,Furniture,Tables,Asia,Japan,Wyatthaven,6,72.65,,435.9,,,Low,,
O-100619,2025-06-04,C-3079,War Pro,Electronics,Tablets,North America,USA,Stanleyton,8,56.73,,453.84,,20.69,,,
O-100620,2024-08-05,C-8777,Near Plus,Electronics,Tablets,Asia,China,West Antonioborough,8,174.81,,1398.48,,,High,,
O-100621,2024-10-22,C-2421,National Mini,Furniture,Sofas,North America,Canada,Jonesborough,3,285.82,,857.46,,,,,
O-100622,2025-02-26,C-5600,His Mini,Electronics,Phones,Asia,Japan,West Luismouth,17,54.28,,922.76,,,,,
O-100623,2025-01-26,C-3826,Kid X,Furniture,Chairs,Asia,India,Owensbury,19,960.62,,18251.78,,,Low,,
O-100624,2024-08-28,C-1822,Tend Pro,Apparel,Shirts,Asia,China,Williamstad,8,403.81,,3230.48,661.59,,,,
O-100625,2024-08-31,C-4294,Past Plus,Furniture,Tables,Asia,India,East Kellyland,12,51.73,,620.76,145.07,,Medium,,
